url,text,source_page,depth,domain
https://tepav.s3.eu-west-1.amazonaws.com/upload/mce/2024/notlar/dogu_akdenizde_iklim_politikasi_diyalogu_daha_onemli_.pdf,buradan,https://www.tepav.org.tr/haberler/s/10684,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1700711514-6.___Afet_Yasasi____acik_planlama_ihtiyacini_gorunur_hale_getirdi.pdf,“Afet Yasası” açık planlama ihtiyacını görünür hal,https://www.tepav.org.tr/haberler/s/10667,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/mce/2023/notlar/afet_yasasi_acik_planlama_ihtiyacini_gorunur_hale_getirdi.pdf,buradan,https://www.tepav.org.tr/haberler/s/10667,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1691998520-7.Zincirleme_Afetler_Caginda_Kentsel_Mekani_Yeniden_Dusunmek.pdf,Zincirleme afetler çağında kentsel mekânı yeniden ,https://www.tepav.org.tr/haberler/s/10616,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/mce/2023/notlar/zincirleme_afetler_caginda_kentsel_mekani_yeniden_dusunmek.pdf,buradan,https://www.tepav.org.tr/haberler/s/10616,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1586672055-9.Korona_Gunlerinde_Istihdami_ve_Kirilgan_Kesimleri_Korumak.pdf,-Korona Gunlerinde Istihdami ve Kirilgan Kesimleri,https://www.tepav.org.tr/yayin/s/1483,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/mce/2020/notlar/korona_gunlerinde_istihdami_ve_kirilgan_kesimleri_korumak.pdf,tıklayınız.,https://www.tepav.org.tr/haberler/s/10111,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1291801956-3.REACH_On_Kayit_Bilgilendirme_Raporu.pdf,-REACH On Kayit Bilgilendirme Raporu,https://www.tepav.org.tr/yayin/s/149,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1617631216-6.Zorunlu_Gocmenler_icin_Sosyal_Esitlik_Pandemi_Surecinde_Yerel_Yonetimlerin_ve_STK_larin_Rolu.pdf,Zorunlu Göçmenler için Sosyal Eşitlik: Pandemi Sür,https://www.tepav.org.tr/haberler/s/10253,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/mce/2021/zorunlu_gocmenler_icin_sosyal_esitlikpandemi_surecinde_yerel_yonetimlerin_ve_stklarin_rolu.pdf,tıklayınız.,https://www.tepav.org.tr/haberler/s/10253,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1719228123-0.Olaganustu_bir_yapay_zeka_dalgasiyla_acilan_ikinci_yuzyil_icin_yeni_bir_yaklasim_sosyal_bilgi_ekonomisi.pdf,Olağanüstü bir yapay zeka dalgasıyla açılan ikinci,https://www.tepav.org.tr/haberler/s/10661,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/mce/2023/olaganustu_bir_yapay_zeka_dalgasiyla_acilan_ikinci_yuzyil_icin_yeni_bir_yaklasim_sosyal_bilgi_ekonomisi.pdf,buradan,https://www.tepav.org.tr/haberler/s/10661,4,tepav.s3.eu-west-1.amazonaws.com
https://girisimcikadingucu.tobb.org.tr/,https://girisimcikadingucu.tobb.org.tr/,https://www.tepav.org.tr/haberler/s//11036,4,girisimcikadingucu.tobb.org.tr
https://open.spotify.com/episode/7cnrhwURPlWxBOf8z4wc0h?si=0a6a04c81e4e43ac,tıklayın.,https://www.tepav.org.tr/haberler/s//11027,4,open.spotify.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1756274512960-0.TEPAV_Perakende_Guven_Endeksi202507.pdf,TEPAV Perakende Güven Endeksi - Temmuz 2025,https://www.tepav.org.tr/haberler/s//11022,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1756274512960-1.TEPAVPerakendeAnketiTanimveSonuclari202507.xlsx,TEPAV Perakende Güven Endeksi - Temmuz 2025,https://www.tepav.org.tr/haberler/s//11022,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1755264265557-0.Ikinci_trump_doneminde_ilk_alt_ay_geride_kald.pdf,İkinci Trump döneminde ilk altı ay geride kaldı,https://www.tepav.org.tr/haberler/s//11015,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1754825191895-0.Turkiye_ve_Hindistandan_ABD_Merkez_Bankasna_Fed_Dersler.pdf,Türkiye ve Hindistan’dan ABD Merkez Bankası’na Der,https://www.tepav.org.tr/haberler/s//11007,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1754111631283-0.TEPAV_Gda_Fiyat_Endeksi_TEGE_Temmuz_2025.pdf,TEPAV Gıda Fiyat Endeksi (TEGE) - Temmuz 2025,https://www.tepav.org.tr/haberler/s//11010,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1754109725861-0.TEPAV_Perakende_Guven_Endeksi202506.pdf,TEPAV Perakende Güven Endeksi - Haziran 2025,https://www.tepav.org.tr/haberler/s//11009,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1754109725861-1.TEPAVPerakendeAnketiTanimveSonuclari202506.xlsx,TEPAV Perakende Güven Endeksi - Haziran 2025,https://www.tepav.org.tr/haberler/s//11009,4,tepav.s3.eu-west-1.amazonaws.com
https://www.youtube.com/watch?v=mfyBb0JTa6s&ab_channel=TEPAV,buradan,https://www.tepav.org.tr/haberler/s//11008,4,www.youtube.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1281359802-9.Mersin_Kalkinma_Ajansi.pdf,Mersin_Kalkinma_Ajansi.pdf,https://www.tepav.org.tr/haberler/s//67,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1256628570r5999.AB_Destekli_Bolgesel_Kalkinma_Programlari.pdf,AB_Destekli_Bolgesel_Kalkinma_Programlari.pdf,https://www.tepav.org.tr/haberler/s//67,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1281359802-3.Ege_Ekonomi_Gelistirme_Vakfi.pdf,Ege_Ekonomi_Gelistirme_Vakfi.pdf,https://www.tepav.org.tr/haberler/s//67,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1281359802-8.Samsun_Bolgesel_Ekonomik_Kalkinma_Arastirma_Sirketi.pdf,Samsun_Bolgesel_Ekonomik_Kalkinma_Arastirma_Sirket,https://www.tepav.org.tr/haberler/s//67,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1281359802-8.Samsun_Bolgesel_Ekonomik_Kalkinma_Arastirma_Sirketi.pdf,➔Samsun_Bolgesel_Ekonomik_Kalkinma_Arastirma_Sirke,https://www.tepav.org.tr/haberler/s//67,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1281359802-3.Ege_Ekonomi_Gelistirme_Vakfi.pdf,➔Ege_Ekonomi_Gelistirme_Vakfi.pdf,https://www.tepav.org.tr/haberler/s//67,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1256628570r5999.AB_Destekli_Bolgesel_Kalkinma_Programlari.pdf,➔AB_Destekli_Bolgesel_Kalkinma_Programlari.pdf,https://www.tepav.org.tr/haberler/s//67,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1281359802-9.Mersin_Kalkinma_Ajansi.pdf,➔Mersin_Kalkinma_Ajansi.pdf,https://www.tepav.org.tr/haberler/s//67,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1281356181-5.Basin_Toplantisi.pdf,Basin_Toplantisi.pdf,https://www.tepav.org.tr/haberler/s//65,4,tepav.s3.eu-west-1.amazonaws.com
http://www.trt.net.tr/wwwtrt/hdevam.aspx?hid=134815&k=0,"Erdoğan:İsrail'in AB ile İlgisi Yok Erdoğan: ""Türk",https://www.tepav.org.tr/haberler/s//65,4,www.trt.net.tr
http://www.yenisafak.com.tr/arsiv/2005/eylul/19/tkivanc.html,TOBB heyetinin ABD temasları,https://www.tepav.org.tr/haberler/s//65,4,www.yenisafak.com.tr
http://arsiv.sabah.com.tr/2005/09/05/dun101.html,Türkiye Yeni Çağı Temsil Ediyor,https://www.tepav.org.tr/haberler/s//65,4,arsiv.sabah.com.tr
http://www.zaman.com/?bl=hotnews&alt=&trh=20050501&hn=19037,"Turkey Ready to Mediate, Sunday 01,  2005",https://www.tepav.org.tr/haberler/s//65,4,www.zaman.com
http://www.turkishweekly.net/comments.php?id=930,"Turkish-Israeli-Palestinian Economic  Cooperation,",https://www.tepav.org.tr/haberler/s//65,4,www.turkishweekly.net
http://www.zaman.com/?%20bl=international&alt=&hn=18955,"Turkey to Have 'Economic' Support for Peace in ME,",https://www.tepav.org.tr/haberler/s//65,4,www.zaman.com
http://www.turkishpress.com/news.asp?id=41179,Israeli And Palestinian Chambers Meet For First Ti,https://www.tepav.org.tr/haberler/s//65,4,www.turkishpress.com
http://www.dailystar.com.lb/article.asp?%20edition_id=10&categ_id=3&article_id=14679,"Turkish, Israeli and Palestinian  businessmen in c",https://www.tepav.org.tr/haberler/s//65,4,www.dailystar.com.lb
http://www.turks.us/article.php?%20story=20050428141008807,Turkey hosts Israeli and Palestinian business dele,https://www.tepav.org.tr/haberler/s//65,4,www.turks.us
http://www.palestinechronicle.com/story.php?sid=20050429052211831,Turkish Premier in  Israel: To Repair Damaged Rela,https://www.tepav.org.tr/haberler/s//65,4,www.palestinechronicle.com
http://www.globes.co.il/serveen/globes/docview.asp?did=908727&fid=942,"Israeli-Palestinian delegation leaves for  Turkey,",https://www.tepav.org.tr/haberler/s//65,4,www.globes.co.il
http://www.zaman.com/?%20bl=international&alt=&hn=18653,Ankara Brings Israeli and Turkish Businessmen toge,https://www.tepav.org.tr/haberler/s//65,4,www.zaman.com
http://www.benadorassociates.com/article/14380,"Turkish, Israeli and Palestinian businessmen in co",https://www.tepav.org.tr/haberler/s//65,4,www.benadorassociates.com
"http://www.hurriyetim.com.tr/yazarlar/yazar/0,,authorid%7E8@sid%7E9@nvid%7E571408,00.asp","Türkiye-İsrail Filistin ekonomik işbirliği,  02.05",https://www.tepav.org.tr/haberler/s//65,4,www.hurriyetim.com.tr
http://www.radikal.com.tr/haber.php?haberno=151571,"Rüya gibi bir proje,  May 3, 2005",https://www.tepav.org.tr/haberler/s//65,4,www.radikal.com.tr
http://www.radikal.com.tr/haber.php?haberno=149948,'Soykırım' için İsrail  desteği,https://www.tepav.org.tr/haberler/s//65,4,www.radikal.com.tr
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1281356181-5.Basin_Toplantisi.pdf,➔Basin_Toplantisi.pdf,https://www.tepav.org.tr/haberler/s//65,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1255420676r3312.Konusma_Metni.pdf,Konusma_Metni.pdf,https://www.tepav.org.tr/haberler/s//60,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1255420676r9106.Taslak_Cerceve.pdf,Taslak_Cerceve.pdf,https://www.tepav.org.tr/haberler/s//60,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1281360276-1.Theory_and_Practice_of_EU_Enlargement.pdf,Theory_and_Practice_of_EU_Enlargement.pdf,https://www.tepav.org.tr/haberler/s//60,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1281360276-1.Theory_and_Practice_of_EU_Enlargement.pdf,➔Theory_and_Practice_of_EU_Enlargement.pdf,https://www.tepav.org.tr/haberler/s//60,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1255420676r9106.Taslak_Cerceve.pdf,➔Taslak_Cerceve.pdf,https://www.tepav.org.tr/haberler/s//60,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1255420676r3312.Konusma_Metni.pdf,➔Konusma_Metni.pdf,https://www.tepav.org.tr/haberler/s//60,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1256629155r5915.Ic_Hatlarda_Havayolu_Yolcu_Tasimaciligi.pdf,Ic_Hatlarda_Havayolu_Yolcu_Tasimaciligi.pdf,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1256629177r6190.Rekabet_Politikasi_ve_Turkiye___de_Yatirim_Ortaminin_Iyilestirilmesi_Kurumsal_ve_Hukuki_Cerceve.pdf,Rekabet_Politikasi_ve_Turkiye___de_Yatirim_Ortamin,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1256629242r5213.Rekabet_Politikasinin_Artan_Onemi.pdf,Rekabet_Politikasinin_Artan_Onemi.pdf,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1256629260r1402.Telekomunikasyon_sektorunde_duzenleme__rekabet_ve_yatirim_ortami.pdf,Telekomunikasyon_sektorunde_duzenleme__rekabet_ve_,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1281355959-7.FMCG_Sunumu.pdf,FMCG_Sunumu.pdf,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1281355959-2.Turkiye_Elektrik_Sektorunde_Rekabet_ve_Dogrudan_Yabanci_Yatirimlar.pdf,Turkiye_Elektrik_Sektorunde_Rekabet_ve_Dogrudan_Ya,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1281355959-2.Turkiye_Elektrik_Sektorunde_Rekabet_ve_Dogrudan_Yabanci_Yatirimlar.pdf,➔Turkiye_Elektrik_Sektorunde_Rekabet_ve_Dogrudan_Y,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1281355959-7.FMCG_Sunumu.pdf,➔FMCG_Sunumu.pdf,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1256629260r1402.Telekomunikasyon_sektorunde_duzenleme__rekabet_ve_yatirim_ortami.pdf,➔Telekomunikasyon_sektorunde_duzenleme__rekabet_ve,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1256629242r5213.Rekabet_Politikasinin_Artan_Onemi.pdf,➔Rekabet_Politikasinin_Artan_Onemi.pdf,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1256629177r6190.Rekabet_Politikasi_ve_Turkiye___de_Yatirim_Ortaminin_Iyilestirilmesi_Kurumsal_ve_Hukuki_Cerceve.pdf,➔Rekabet_Politikasi_ve_Turkiye___de_Yatirim_Ortami,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1256629155r5915.Ic_Hatlarda_Havayolu_Yolcu_Tasimaciligi.pdf,➔Ic_Hatlarda_Havayolu_Yolcu_Tasimaciligi.pdf,https://www.tepav.org.tr/haberler/s//62,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1255417802r4811.Ozel_Sektorun_AB_Muzakere_Surecindeki_Rolu_Avusturya_Ekonomi_Odasi__WKO__Bruksel_Temsilciligi_Deneyimi.pdf,Ozel_Sektorun_AB_Muzakere_Surecindeki_Rolu_Avustur,https://www.tepav.org.tr/haberler/s//59,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/1256628222r2767.Uyelige_Hazirlik___Avusturya_Deneyimi.pdf,Uyelige_Hazirlik___Avusturya_Deneyimi.pdf,https://www.tepav.org.tr/haberler/s//59,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1256628222r2767.Uyelige_Hazirlik___Avusturya_Deneyimi.pdf,➔Uyelige_Hazirlik___Avusturya_Deneyimi.pdf,https://www.tepav.org.tr/haberler/s//59,4,tepav.s3.eu-west-1.amazonaws.com
https://tepav.s3.eu-west-1.amazonaws.com/upload/files/haber/1255417802r4811.Ozel_Sektorun_AB_Muzakere_Surecindeki_Rolu_Avusturya_Ekonomi_Odasi__WKO__Bruksel_Temsilciligi_Deneyimi.pdf,➔Ozel_Sektorun_AB_Muzakere_Surecindeki_Rolu_Avustu,https://www.tepav.org.tr/haberler/s//59,4,tepav.s3.eu-west-1.amazonaws.com
https://www.ekonomim.com/kose-yazisi/ovp-yuzde-175-nerede-yuzde-285-nerede/841926,Bu köşe yazısı 09.09.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7648,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/is-modelini-kaybedecek-yoreler-ilceler-sehirler-degil-ulkeler-var/841766,Bu köşe yazısı 08.09.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7647,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/enflasyonda-odunlesme-donemi/841313,Bu köşe yazısı 05.09.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7645,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/agustos-enflasyonu-pek-sevimli-gelmedi/841084,Bu köşe yazısı 04.09.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7644,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/faaliyet-hacminde-isler-tikirinda-demeye-ramak-kaldi/840632,Bu köşe yazısı 02.09.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7643,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/yuksek-faize-ragmen-ithalat-neden-artiyor/839922,Bu köşe yazısı 29.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7642,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/ppkda-soz-dinleyecek-cogunlugu-saglamanin-dayanilmaz-cazibesi/839694,Bu köşe yazısı 28.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7640,4,www.ekonomim.com
https://www.hmb.gov.tr/kamu-finansmani-istatistikleri,tablolara,https://www.tepav.org.tr/blog/s/7641,4,www.hmb.gov.tr
https://medium.com/ekonomi-ve-finans-notlar%C4%B1/gizemli-bor%C3%A7lu-kim-e570ec7c5637,Bu köşe yazısı 27.08.2025 tarihinde Medium'da yayı,https://www.tepav.org.tr/blog/s/7641,4,medium.com
https://www.ekonomim.com/kose-yazisi/kkmden-kurtulduk-sirada/839229,Bu köşe yazısı 26.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7639,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/ab-abd-ticaret-anlasmasinin-turkiyeye-etkileri/838602,Bu köşe yazısı 22.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7638,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/sirketlerin-sikayetleri-ne-kadar-hakli/838338,Bu köşe yazısı 21.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7637,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/tcmbnin-son-kararinin-cok-olumlu-oldugu-neden-anlasilamiyor/837813,Bu köşe yazısı 19.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7636,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/paranin-elektrifikasyonu-nereden-cikti/837550,Bu köşe yazısı 18.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7635,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/merkez-bankasindan-daha-gercekci-ve-kotumser-haberler/837108,Bu köşe yazısı 15.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7634,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/kendimiz-icin-bir-sey-istiyorsamk/836859,Bu köşe yazısı 14.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7633,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/yeni-gumruk-vergileriyle-trump-ne-istiyor/835638,Bu köşe yazısı 08.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7632,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/masallah-son-55-yilin-41inde-rekor-kirmisiz/835380,Bu köşe yazısı 07.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7631,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/anlamsiz-islere-soyununca-yuzde-21e-sevinmek/834870,Bu köşe yazısı 05.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7630,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/universite-sayimiz-son-25-yilda-73ten-205e-cikti/834620,Bu köşe yazısı 04.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7629,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/kredi-kanallari-acilacak-mi/834154,Bu köşe yazısı 01.08.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7628,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/2001-2006-enflasyon-duserken-buyumeyi-artirmak/833863,Bu köşe yazısı 31.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7627,4,www.ekonomim.com
https://www.dunya.com/ekonomi/bakan-simsek-tek-tek-acikladi-hangi-meslek-aylik-ne-kadar-brut-gelir-beyan-ediyor-haberi-787029,açıklamış,https://www.tepav.org.tr/blog/s/7626,4,www.dunya.com
https://onedio.com/haber/dilan-polat-in-tutuklanmasinin-ardindan-gozler-onlara-cevrildi-iste-guzellik-sektorune-adim-atan-fenomenler-1184657,onlarca fenomenin güzellik salonu,https://www.tepav.org.tr/blog/s/7626,4,onedio.com
https://medium.com/ekonomi-ve-finans-notlar%C4%B1/asl%C4%B1nda-vergiyi-kim-%C3%B6d%C3%BCyor-5d3e2e58ce86,Bu köşe yazısı 28.07.2025 tarihinde Medium'da yayı,https://www.tepav.org.tr/blog/s/7626,4,medium.com
https://www.ekonomim.com/kose-yazisi/ne-yazik-ki-sureyya-serdengectiyi-de-kaybettik/833355,Bu köşe yazısı 29.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7625,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/beklenen-faiz-indirimi-geldi-sirada-ne-var/832665,Bu köşe yazısı 25.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7624,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/butce-biraz-daha-toparlanir-ama/832407,Bu köşe yazısı 24.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7623,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/faiz-indirimi-kac-puan/831940,Bu köşe yazısı 22.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7622,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/simdi-qiz-deyince/831721,Bu köşe yazısı 21.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7621,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/butcede-yeni-onlemler-kapida-mi/831268,Bu köşe yazısı 18.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7620,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/insaat-sanayi-ayrismasi/831003,Bu köşe yazısı 17.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7618,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/ab-buyumesi-ve-ihracatimiz/830525,Bu köşe yazısı 15.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7617,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/yatirim-ortami-nasil-iyilesir/829844,Bu köşe yazısı 11.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7616,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/ilk-yarinin-butce-gelismeleri-uzerine/829588,Bu köşe yazısı 10.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7615,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/ya-buyuk-bir-turp-daha-cikarsa/829092,Bu köşe yazısı 08.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7614,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/yeni-donemde-faiz-ve-ucret-politikasi/828409,Bu köşe yazısı 04.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7613,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/ikinci-yariya-girerken/828149,Bu köşe yazısı 03.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7612,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/rekabet-gucu-endeksi/827655,Bu köşe yazısı 01.07.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7611,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/cin-rekabetini-artik-ciddiye-alalim/827407,Bu köşe yazısı 30.06.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7610,4,www.ekonomim.com
https://www.ekonomim.com/kose-yazisi/son-50-yilin-en-sicak-yazi/826887,Bu köşe yazısı 27.06.2025 tarihinde Nasıl Bir Ekon,https://www.tepav.org.tr/blog/s/7609,4,www.ekonomim.com
